quizzes,solutions
500001803730400060000000009400603900008270001100059602001087050089025704350000000,594761823732498165816532479425613987968274531173859642241987356689325714357146298
023010000009300040506890200070030092800601034000500800900000007000286009004057301,423715968789362145516894273671438592895621734342579816958143627137286459264957381
080003670002540000701000009206000080090206430000080100040370250107650300058009001,584193672962547813731862549216734985895216437473985126649371258127658394358429761
009005602500076030408300001030280400040060005001000000020030500006190083100602904,379815642512476839468329751635281497847963125291547368924738516756194283183652974
200009080000000490076340000850230670020500300009076105003002017100065804040900500,214659783385127496976348251851234679627591348439876125563482917192765834748913562
304000509070001006000409208700280050043600900210500003000102000005070604869000007,384726519972851346651439278796283451543617982218594763437162895125978634869345127
000100079070800230060075008025009000004580007900602403150030000002900684408007000,843126579571894236269375148325749861614583927987612453156438792732951684498267315
240090065030086410009700800020160078005002001900040030150078306006000200004009000,248391765537286419619754823423165978875932641961847532152478396796513284384629157
001730600500200090090000432070006209062097380085100004050008021009060800300041000,241739658536284197897615432473856219162497385985123764654378921719562843328941576
810060004750408600002000059040200370000001200500783901900052008000010060630070100,813965724759428613462137859148296375397541286526783941971652438284319567635874192
000000036000075200281009005904200008602040070800017020460000080000653019059400000,597124836346875291281369745974236158612548973835917624463791582728653419159482367
040008310501090006000000020003071090006050008702000540080360079039580200604200003,947628315521793486368145927853471692416952738792836541285364179139587264674219853
007000950052004001300902800000406500890030270005070006700308600019207400630100000,487613952952784361361952847173426598896531274245879136724398615519267483638145729
009014005000020700740503600020097008601040020580300090004936000008000050270008031,369714285815629743742583619423197568691845327587362194154936872938271456276458931
072010008960307051000400002304000000010509000805002763007000340201090000530680010,472915638968327451153468972324876195716539824895142763687251349241793586539684217
000360042409000530802004090294080000580100200003040068000530726017908003000000100,751369842469812537832754691294687315586193274173245968948531726617928453325476189
003008000504173000960050007009730006002005300105420870200000610001860090400007285,713698452524173968968254137849731526672985341135426879287549613351862794496317285
005700830008006500430000709287104006900308000500290400020001050100400007076089020,695742831718936542432815769287154396941368275563297418824671953159423687376589124
004070005209050807008300140000903000135600908800000070000002600650100002740008301,314879265269451837578326149427983516135647928896215473981732654653194782742568391
094008030107002000380650790000020078961070002000430009400900500005001006020003400,694718235157392864382654791543129678961875342278436159416987523735241986829563417
600900087302706000040812005400000870093600000000001506150300400000009002270084059,615943287382756941947812635461295873593678124728431596159327468834569712276184359
800106000090070534205000001608390012000410000740005008063000907902030060000200800,834156279196872534275943681658397412329418756741625398463581927982734165517269843
003008000000540701007060400000053108200000640016020079800400207070180095509032000,143278956628549731957361482794653128285917643316824579831495267472186395569732814
679040310000000400800731000004059008703010600100600209005007960380000000007260005,679548312531926487842731596264359178793812654158674239425187963386495721917263845
700100905208074000030256040010560003590001000003400080000029167000008450960000800,746183925258974316139256748814567293592831674673492581485329167327618459961745832
502000800790108000400000931280016004000050309006074002000047600930000507005030010,512493876793168245468725931289316754147852369356974182821547693934681527675239418
